Kr	0.000000000E+00		1.000000000E+03		6.000000000E+03		2.643639060E+02		-7.910050820E-01	2.500920590E+00		-5.328164110E-07	1.620730160E-10		-2.467898020E-14	1.478585040E-18		0.000000000E+00		-7.403488940E+02	5.484398150E+00
Kr	0.000000000E+00		6.000000000E+03		2.000000000E+04		-1.375531090E+09	9.064030530E+05		-2.403481440E+02	3.378312030E-02		-2.563103880E-06	9.969787790E-11		-1.521249680E-15	0.000000000E+00		-7.111667370E+06	2.086866330E+03
N	4.726800000E+05		2.000000000E+02		1.000000000E+03		0.000000000E+00		0.000000000E+00		2.500000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		5.610463780E+04		4.193909320E+00
N	4.726800000E+05		1.000000000E+03		6.000000000E+03		8.876501380E+04		-1.071231500E+02	2.362188290E+00		2.916720080E-04		-1.729515100E-07	4.012657880E-11		-2.677227570E-15	0.000000000E+00		5.697351330E+04		4.865235790E+00
N	4.726800000E+05		6.000000000E+03		2.000000000E+04		5.475181050E+08		-3.107574980E+05	6.916782740E+01		-6.847988130E-03	3.827572400E-07		-1.098367710E-11	1.277986020E-16		0.000000000E+00		2.550585620E+06		-5.848769710E+02
Np	1.882127624E+06		2.000000000E+02		1.000000000E+03		5.237079210E+03		2.299958320E+00		2.487488820E+00		2.737490750E-05		-3.134447580E-08	1.850111330E-11		-4.447350980E-15	0.000000000E+00		2.256284740E+05		5.076835070E+00
Np	1.882127624E+06		1.000000000E+03		6.000000000E+03		2.904970370E+05		-8.557908610E+02	3.477389290E+00		-5.288267190E-04	1.352350310E-07		-1.389834120E-11	5.046166280E-16		0.000000000E+00		2.310809980E+05		-1.994142260E+00
Np	1.882127624E+06		6.000000000E+03		2.000000000E+04		1.646092150E+07		-1.113165220E+04	4.976986640E+00		-2.005393580E-04	1.022481360E-08		-2.691430860E-13	3.539931590E-18		0.000000000E+00		3.136284700E+05		-1.706645950E+01
N2	0.000000000E+00		2.000000000E+02		1.000000000E+03		2.210371220E+04		-3.818461450E+02	6.082738150E+00		-8.530913810E-03	1.384646100E-05		-9.625792930E-09	2.519705600E-12		0.000000000E+00		7.108459110E+02		-1.076003200E+01
N2	0.000000000E+00		1.000000000E+03		6.000000000E+03		5.877099080E+05		-2.239242550E+03	6.066942670E+00		-6.139652960E-04	1.491798190E-07		-1.923094420E-11	1.061948710E-15		0.000000000E+00		1.283206180E+04		-1.586634840E+01
N2	0.000000000E+00		6.000000000E+03		2.000000000E+04		8.309712000E+08		-6.420481870E+05	2.020205070E+02		-3.065019610E-02	2.486855580E-06		-9.705792080E-11	1.437516730E-15		0.000000000E+00		4.938506630E+06		-1.672047910E+03
N2p	1.509508424E+06		2.000000000E+02		1.000000000E+03		-3.474041040E+04	2.696215430E+02		3.164919700E+00		-2.132247600E-03	6.730486360E-06		-5.637311510E-09	1.621757730E-12		0.000000000E+00		1.790004460E+05		6.832959350E+00
N2p	1.509508424E+06		1.000000000E+03		6.000000000E+03		-2.845597470E+06	7.058889150E+03		-2.884882650E+00	3.068675270E-03		-4.361647800E-07	2.102508820E-11		5.412025190E-16		0.000000000E+00		1.340388740E+05		5.090894720E+01
N2p	1.509508424E+06		6.000000000E+03		2.000000000E+04		-3.712830950E+08	3.139288000E+05		-9.603519860E+01	1.571193500E-02		-1.175065670E-06	4.144441720E-11		-5.621893770E-16	0.000000000E+00		-2.217362480E+06	8.436272570E+02
N2O	8.160000000E+04		2.000000000E+02		1.000000000E+03		4.288196470E+04		-6.440108910E+02	6.034366920E+00		2.264353780E-04		3.473022950E-06		-3.627986090E-09	1.138054860E-12		0.000000000E+00		1.179404700E+04		-1.003134740E+01
N2O	8.160000000E+04		1.000000000E+03		6.000000000E+03		3.438200090E+05		-2.404485630E+03	9.125556910E+00		-5.401245530E-04	1.315009550E-07		-1.414064830E-11	6.380312540E-16		0.000000000E+00		2.198586630E+04		-3.147747710E+01
NCO	1.318439280E+05		2.000000000E+02		1.000000000E+03		9.507969170E+03		-1.957329860E+02	4.235127910E+00		3.903719150E-03		3.855140120E-07		-2.853519570E-09	1.234513810E-12		0.000000000E+00		1.556962570E+04		2.042524840E+00
NCO	1.318439280E+05		1.000000000E+03		6.000000000E+03		7.392929780E+04		-1.617258380E+03	8.574919530E+00		-3.764554980E-04	7.038295860E-08		-6.686532180E-12	2.988934170E-16		0.000000000E+00		2.289407060E+04		-2.552765880E+01
Ne	0.000000000E+00		2.000000000E+02		1.000000000E+03		0.000000000E+00		0.000000000E+00		2.500000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		-7.453750000E+02	3.355322720E+00
Ne	0.000000000E+00		1.000000000E+03		6.000000000E+03		0.000000000E+00		0.000000000E+00		2.500000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		-7.453750000E+02	3.355322720E+00
Ne	0.000000000E+00		6.000000000E+03		2.000000000E+04		-1.238252750E+07	6.958579580E+03		1.016709290E+00		1.424664560E-04		-4.803933930E-09	-1.170213180E-13	8.415153650E-18		0.000000000E+00		-5.663933630E+04	1.648438700E+01
NH	3.570320010E+05		2.000000000E+02		1.000000000E+03		1.359650620E+04		-1.900295650E+02	4.518496250E+00		-2.432775400E-03	2.377585240E-06		-2.592780550E-10	-2.659685660E-13	0.000000000E+00		4.280972150E+04		-3.886554640E+00
NH	3.570320010E+05		1.000000000E+03		6.000000000E+03		1.958140050E+06		-5.782856590E+03	9.335737520E+00		-2.292908180E-03	6.076087150E-07		-6.647936030E-11	2.384231430E-15		0.000000000E+00		7.898909250E+04		-4.116966710E+01
NH	3.570320010E+05		6.000000000E+03		2.000000000E+04		9.524520310E+07		-8.585762210E+04	2.980430760E+01		-2.979547120E-03	1.656323800E-07		-4.744758380E-12	5.570104570E-17		0.000000000E+00		6.961382360E+05		-2.229014750E+02
NHp	1.665795114E+06		2.000000000E+02		1.000000000E+03		4.253778070E+03		-2.458235990E+02	6.708925780E+00		-1.038490900E-02	1.509010500E-05		-9.580524470E-09	2.333210010E-12		0.000000000E+00		2.001086530E+05		-1.395060840E+01
NHp	1.665795114E+06		1.000000000E+03		6.000000000E+03		1.405709940E+06		-4.136216790E+03	7.632015490E+00		-1.228326240E-03	2.721188870E-07		-2.010099660E-11	3.717256970E-17		0.000000000E+00		2.258984690E+05		-2.786785570E+01
NHp	1.665795114E+06		6.000000000E+03		2.000000000E+04		2.392948790E+08		-1.741662480E+05	5.107916470E+01		-5.567633490E-03	3.273397690E-07		-9.797997640E-12	1.186545830E-16		0.000000000E+00		1.554709270E+06		-4.065976420E+02
NH2	1.891346620E+05		2.000000000E+02		1.000000000E+03		-3.116016450E+04	4.750735460E+02		1.374579690E+00		6.299445450E-03		-5.976057290E-06	4.482398270E-09		-1.410435540E-12	0.000000000E+00		1.929103700E+04		1.538943350E+01
NH2	1.891346620E+05		1.000000000E+03		6.000000000E+03		1.669007890E+06		-5.610382940E+03	9.971881640E+00		-1.178281340E-03	4.233965490E-07		-6.539769780E-11	3.619878050E-15		0.000000000E+00		5.689059730E+04		-4.379357880E+01
NH3	-4.594000000E+04	2.000000000E+02		1.000000000E+03		-7.681226420E+04	1.270951610E+03		-3.893229330E+00	2.145988480E-02		-2.183766790E-05	1.317385770E-08		-3.332322270E-12	0.000000000E+00		-1.264886430E+04	4.366015050E+01
NH3	-4.594000000E+04	1.000000000E+03		6.000000000E+03		2.452388160E+06		-8.040890840E+03	1.271345880E+01		-3.980171650E-04	3.552465840E-08		2.530969560E-12		-3.322723230E-16	0.000000000E+00		4.386189730E+04		-6.462327910E+01
NO	9.126911000E+04		2.000000000E+02		1.000000000E+03		-1.143916580E+04	1.536467740E+02		3.431468650E+00		-2.668592130E-03	8.481398770E-06		-7.685110790E-09	2.386797580E-12		0.000000000E+00		9.097949740E+03		6.728727950E+00
NO	9.126911000E+04		1.000000000E+03		6.000000000E+03		2.239037080E+05		-1.289656240E+03	5.433940390E+00		-3.656055460E-04	9.881017630E-08		-1.416083270E-11	9.380216420E-16		0.000000000E+00		1.750294220E+04		-8.501699080E+00
NO	9.126911000E+04		6.000000000E+03		2.000000000E+04		-9.575307640E+08	5.912436710E+05		-1.384567330E+02	1.694339980E-02		-1.007351460E-06	2.912585260E-11		-3.295110910E-16	0.000000000E+00		-4.677503290E+06	1.242081660E+03
NOp	9.908071040E+05		2.000000000E+02		1.000000000E+03		1.398526590E+03		-1.590494940E+02	5.122917320E+00		-6.394440050E-03	1.123924890E-05		-7.988624190E-09	2.107395040E-12		0.000000000E+00		1.187492240E+05		-4.398557680E+00
NOp	9.908071040E+05		1.000000000E+03		6.000000000E+03		6.069848430E+05		-2.278388310E+03	6.080317940E+00		-6.066815840E-04	1.431994710E-07		-1.747980630E-11	8.934965000E-16		0.000000000E+00		1.322706020E+05		-1.519874900E+01
NOp	9.908071040E+05		6.000000000E+03		2.000000000E+04		2.676400910E+09		-1.832949050E+06	5.099250210E+02		-7.113820250E-02	5.317660500E-06		-1.963208420E-10	2.805268500E-15		0.000000000E+00		1.443309200E+07		-4.324045180E+03
NO2	3.419302200E+04		2.000000000E+02		1.000000000E+03		-5.642045840E+04	9.633097340E+02		-2.434518510E+00	1.927764140E-02		-1.874563620E-05	9.145536370E-09		-1.777661460E-12	0.000000000E+00		-1.547930430E+03	4.067855410E+01
NO2	3.419302200E+04		1.000000000E+03		6.000000000E+03		7.212711760E+05		-3.832537630E+03	1.113955340E+01		-2.238014400E-03	6.547621640E-07		-7.611208030E-11	3.328299260E-15		0.000000000E+00		2.502447180E+04		-4.305072240E+01
O	2.491750030E+05		2.000000000E+02		1.000000000E+03		-7.953611300E+03	1.607177790E+02		1.966226440E+00		1.013670310E-03		-1.110415420E-06	6.517507500E-10		-1.584779250E-13	0.000000000E+00		2.840362440E+04		8.404241820E+00
O	2.491750030E+05		1.000000000E+03		6.000000000E+03		2.619020260E+05		-7.298722030E+02	3.317177270E+00		-4.281334360E-04	1.036104590E-07		-9.438304330E-12	2.725038300E-16		0.000000000E+00		3.392428060E+04		-6.679585350E-01
O	2.491750030E+05		6.000000000E+03		2.000000000E+04		1.779004260E+08		-1.082328260E+05	2.810778370E+01		-2.975232260E-03	1.854997530E-07		-5.796231540E-12	7.191720160E-17		0.000000000E+00		8.890942630E+05		-2.181728150E+02
Op	1.568787228E+06		2.000000000E+02		1.000000000E+03		0.000000000E+00		0.000000000E+00		2.500000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		0.000000000E+00		1.879352840E+05		4.393376760E+00
Op	1.568787228E+06		1.000000000E+03		6.000000000E+03		-2.166513210E+05	6.665456150E+02		1.702064360E+00		4.714992810E-04		-1.427131820E-07	2.016595900E-11		-9.107157760E-16	0.000000000E+00		1.837191970E+05		1.005690380E+01
Op	1.568787228E+06		6.000000000E+03		2.000000000E+04		-2.143835380E+08	1.469518520E+05		-3.680864540E+01	5.036164540E-03		-3.087873850E-07	9.186834870E-12		-1.074163270E-16	0.000000000E+00		-9.614208960E+05	3.426193080E+02
O2	0.000000000E+00		2.000000000E+02		1.000000000E+03		-3.425562690E+04	4.846999860E+02		1.119011590E+00		4.293887430E-03		-6.836273130E-07	-2.023374780E-09	1.039040640E-12		0.000000000E+00		-3.391454340E+03	1.849699120E+01
O2	0.000000000E+00		1.000000000E+03		6.000000000E+03		-1.037939940E+06	2.344832750E+03		1.819729490E+00		1.267848870E-03		-2.188071420E-07	2.053724110E-11		-8.193490620E-16	0.000000000E+00		-1.689012530E+04	1.738718350E+01
O2	0.000000000E+00		6.000000000E+03		2.000000000E+04		4.975152610E+08		-2.866023390E+05	6.690154640E+01		-6.169718690E-03	3.016237570E-07		-7.420878880E-12	7.277440630E-17		0.000000000E+00		2.293487550E+06		-5.530449680E+02
O2p	1.171828436E+06		2.000000000E+02		1.000000000E+03		-8.177460710E+04	1.004762320E+03		-3.365400540E-01	6.105378490E-03		-2.704143960E-06	-3.011962020E-10	4.162722550E-13		0.000000000E+00		1.347920230E+05		2.783215910E+01
O2p	1.171828436E+06		1.000000000E+03		6.000000000E+03		7.366130500E+04		-8.458583620E+02	4.985419980E+00		-1.613281910E-04	6.434455480E-08		-1.506008230E-11	1.579044210E-15		0.000000000E+00		1.446310620E+05		-5.812784070E+00
O2p	1.171828436E+06		6.000000000E+03		2.000000000E+04		-1.562258830E+09	1.161480870E+06		-3.302670370E+02	4.711128320E-02		-3.354580850E-06	1.168007220E-10		-1.589805270E-15	0.000000000E+00		-8.858460550E+06	2.852180690E+03
OH	3.934710600E+04		2.000000000E+02		1.000000000E+03		-1.998863660E+03	9.300142950E+01		3.050853850E+00		1.529530350E-03		-3.157892560E-06	3.315447340E-09		-1.138763030E-12	0.000000000E+00		3.240043970E+03		4.674112900E+00
OH	3.934710600E+04		1.000000000E+03		6.000000000E+03		1.017393490E+06		-2.509957480E+03	5.116548090E+00		1.305298750E-04		-8.284319020E-08	2.006475500E-11		-1.556993420E-15	0.000000000E+00		2.044523340E+04		-1.101282500E+01
OH	3.934710600E+04		6.000000000E+03		2.000000000E+04		2.847242290E+08		-1.859537040E+05	5.008250570E+01		-5.142385860E-03	2.875543260E-07		-8.228839060E-12	9.567256030E-17		0.000000000E+00		1.468646300E+06		-4.023564070E+02
OHp	1.290204000E+06		2.000000000E+02		1.000000000E+03		6.031615110E+04		-7.573502250E+02	7.307744690E+00		-9.506862340E-03	1.202553340E-05		-6.829009960E-09	1.501584380E-12		0.000000000E+00		1.578426550E+05		-1.950102260E+01
OHp	1.290204000E+06		1.000000000E+03		6.000000000E+03		5.040743550E+05		-1.380056570E+03	4.125465630E+00		8.331932610E-04		-3.442852230E-07	6.792848840E-11		-4.363869590E-15	0.000000000E+00		1.633003950E+05		-3.997083620E+00
OHp	1.290204000E+06		6.000000000E+03		2.000000000E+04		1.158286690E+09		-6.841280290E+05	1.576194530E+02		-1.618421300E-02	8.846128520E-07		-2.475038410E-11	2.807730740E-16		0.000000000E+00		5.615513550E+06		-1.351879020E+03
Si	4.500000000E+05		2.000000000E+02		1.000000000E+03		9.836140810E+01		1.546544520E+02		1.876436670E+00		1.320638000E-03		-1.529720060E-06	8.950562770E-10		-1.952873490E-13	0.000000000E+00		5.263510310E+04		9.698288880E+00
Si	4.500000000E+05		1.000000000E+03		6.000000000E+03		-6.169298850E+05	2.240683930E+03		-4.448619320E-01	1.710056320E-03		-4.107714160E-07	4.558884780E-11		-1.889515350E-15	0.000000000E+00		3.953558760E+04		2.679668060E+01
Si	4.500000000E+05		6.000000000E+03		2.000000000E+04		-9.286548940E+08	5.443989890E+05		-1.206739740E+02	1.359662700E-02		-7.606498660E-07	2.149746070E-11		-2.474116770E-16	0.000000000E+00		-4.293792120E+06	1.086382840E+03
Sip	1.242508045E+06		2.000000000E+02		1.000000000E+03		-4.329791880E+04	6.795894490E+02		2.257046140E-01		4.118600490E-03		-4.234881600E-06	2.327995630E-09		-5.318388060E-13	0.000000000E+00		1.452039810E+05		1.934650510E+01
Sip	1.242508045E+06		1.000000000E+03		6.000000000E+03		5.919390230E+04		-4.856730950E+01	2.556312020E+00		-3.503397160E-05	1.190298790E-08		-2.082923820E-12	1.471452050E-16		0.000000000E+00		1.491431390E+05		5.244267140E+00
Sip	1.242508045E+06		6.000000000E+03		2.000000000E+04		-1.364223350E+07	7.022777180E+03		1.233010040E+00		1.211789390E-04		-1.455223590E-08	1.530293460E-12		-3.804350540E-17	0.000000000E+00		9.149238100E+04		1.708337810E+01
SiC	7.347482460E+05		2.000000000E+02		1.000000000E+03		-1.183456500E+04	3.785747120E+02		-1.484910960E-02	1.313673200E-02		-1.846649290E-05	1.298765220E-08		-3.528159590E-12	0.000000000E+00		8.573242960E+04		2.530068950E+01
SiC	7.347482460E+05		1.000000000E+03		6.000000000E+03		9.309740560E+05		-1.646079130E+03	3.820663390E+00		1.999780300E-03		-7.230772450E-07	1.048770470E-10		-5.515703580E-15	0.000000000E+00		9.899570790E+04		2.931499470E+00
SiH	3.687167370E+05		2.000000000E+02		1.000000000E+03		-2.665932890E+03	2.925088630E+01		4.210120530E+00		-4.780050040E-03	1.112219850E-05		-9.231610610E-09	2.747601920E-12		0.000000000E+00		4.304646940E+04		9.212805900E-01
SiH	3.687167370E+05		1.000000000E+03		6.000000000E+03		-1.469757550E+06	3.703488200E+03		-7.492789470E-02	2.362844460E-03		-4.721149340E-07	4.692043810E-11		-1.607452570E-15	0.000000000E+00		1.900722700E+04		2.971075890E+01
SiO	-9.884286000E+04	2.000000000E+02		1.000000000E+03		-4.605793350E+04	7.880086540E+02		-1.523737990E+00	1.419313170E-02		-1.668006640E-05	9.993311490E-09		-2.428203900E-12	0.000000000E+00		-1.658000320E+04	3.293975430E+01
SiO	-9.884286000E+04	1.000000000E+03		6.000000000E+03		-2.290832170E+05	6.006713240E+01		4.477684460E+00		-8.554652970E-05	1.020720200E-07		-3.233329060E-11	3.525101290E-15		0.000000000E+00		-1.417065070E+04	-7.144990470E-01
SiO2	-3.220720520E+05	2.000000000E+02		1.000000000E+03		-3.362924240E+04	4.734031810E+02		2.310112660E-01		1.850218920E-02		-2.242766070E-05	1.364964580E-08		-3.351882240E-12	0.000000000E+00		-4.226468220E+04	2.295785050E+01
SiO2	-3.220720520E+05	1.000000000E+03		6.000000000E+03		-1.464957460E+05	-6.258850770E+02	7.964286650E+00		-1.852670770E-04	4.091304340E-08		-4.691993940E-12	2.175351100E-16		0.000000000E+00		-3.791984180E+04	-2.045085450E+01

